PSA_Id,Domain,English,Kiswahili,Dholuo,English_tokens,Kiswahili_tokens,Dholuo_tokens,English_token_count,Kiswahili_token_count,Dholuo_token_count,Kiswahili_borrowed_terms,Dholuo_borrowed_terms,Kiswahili_has_codeswitch,Dholuo_has_codeswitch,English_word_count,Kiswahili_word_count,Dholuo_word_count,ratio_kis_eng,ratio_dho_eng,ratio_dho_kis,Dholuo_has_repeat_loop
4481,Security & Safety,Anyone who witnesses suspicious activity during search and rescue operations should alert authorities immediately.,Yeyote anayeshuhudia shughuli za kutiliwa shaka wakati wa operesheni za utafutaji na uokoaji anapaswa kuarifu mamlaka mara moja.,Ng'at ang'ata maneno tim ma omiye kiawa e seche mag manyo kod reso onego onyis jotelo mapiyo.,"['Anyone', 'who', 'witnesses', 'suspicious', 'activity', 'during', 'search', 'and', 'rescue', 'operations', 'should', 'alert', 'authorities', 'immediately', '.']","['Yeyote', 'anayeshuhudia', 'shughuli', 'za', 'kutiliwa', 'shaka', 'wakati', 'wa', 'operesheni', 'za', 'utafutaji', 'na', 'uokoaji', 'anapaswa', 'kuarifu', 'mamlaka', 'mara', 'moja', '.']","['Ng', ""'"", 'at', 'ang', ""'"", 'ata', 'maneno', 'tim', 'ma', 'omiye', 'kiawa', 'e', 'seche', 'mag', 'manyo', 'kod', 'reso', 'onego', 'onyis', 'jotelo', 'mapiyo', '.']",15,19,22,[],[],False,False,14,18,17,1.2857142857142858,1.2142857142857142,0.9444444444444444,False
4026,Education,Any case of delayed textbook delivery should be reported through the official school channel.,Kesi yoyote ya ucheleweshaji wa vitabu inapaswa kuripotiwa kupitia njia rasmi ya shule.,"Kapo ni ng'ato odhi nyime gi kelo buge mag somo, owinjore ondiki kokalo kuom chanel mar skul ma owinjore.","['Any', 'case', 'of', 'delayed', 'textbook', 'delivery', 'should', 'be', 'reported', 'through', 'the', 'official', 'school', 'channel', '.']","['Kesi', 'yoyote', 'ya', 'ucheleweshaji', 'wa', 'vitabu', 'inapaswa', 'kuripotiwa', 'kupitia', 'njia', 'rasmi', 'ya', 'shule', '.']","['Kapo', 'ni', 'ng', ""'"", 'ato', 'odhi', 'nyime', 'gi', 'kelo', 'buge', 'mag', 'somo', ',', 'owinjore', 'ondiki', 'kokalo', 'kuom', 'chanel', 'mar', 'skul', 'ma', 'owinjore', '.']",15,14,23,[],[],False,False,14,13,19,0.9285714285714286,1.3571428571428572,1.4615384615384615,False
2075,Security & Safety,NPS urged by IPOA and oversight bodies to strengthen community policing to improve public trust,NPS yahimizwa na IPOA na vyombo vya usimamizi kuimarisha polisi jamii ili kuboresha uaminifu wa umma,NPS ne ojiw gi IPOA kod riwruoge ma nono weche mag sirkal mondo omed jiwo chenro mag sirkal mar sirkal mondo ji omed geno,"['NPS', 'urged', 'by', 'IPOA', 'and', 'oversight', 'bodies', 'to', 'strengthen', 'community', 'policing', 'to', 'improve', 'public', 'trust']","['NPS', 'yahimizwa', 'na', 'IPOA', 'na', 'vyombo', 'vya', 'usimamizi', 'kuimarisha', 'polisi', 'jamii', 'ili', 'kuboresha', 'uaminifu', 'wa', 'umma']","['NPS', 'ne', 'ojiw', 'gi', 'IPOA', 'kod', 'riwruoge', 'ma', 'nono', 'weche', 'mag', 'sirkal', 'mondo', 'omed', 'jiwo', 'chenro', 'mag', 'sirkal', 'mar', 'sirkal', 'mondo', 'ji', 'omed', 'geno']",15,16,24,"['IPOA', 'NPS']","['IPOA', 'NPS']",True,True,15,16,24,1.0666666666666667,1.6,1.5,False
792,Health,Judges in all stations will in the meantime review the deserving cases already identified by Prisons authorities and issue appropriate revision orders in an effort to decongest the prisons. Magistrate Courts will also review bail terms for those in remand.,Majaji katika vituo vyote kwa wakati huo huo watapitia kesi zinazostahili ambazo tayari zimetambuliwa na mamlaka ya Magereza na kutoa amri zinazofaa za marekebisho katika juhudi za kupunguza msongamano wa magereza. Mahakama za Mahakimu pia zitapitia masharti ya dhamana kwa wale walio mahabusu.,Jong'ad bura e stesen duto biro nono weche mag joma owinjore ma jotelo mag jela oseyudo kendo biro chiwo chike mowinjore mag timo nonro e temo duoko chien pek mag joma nie jela. Kot mag Magistrate bende biro nono weche mag bond ne jogo ma ne nie remand.,"['Judges', 'in', 'all', 'stations', 'will', 'in', 'the', 'meantime', 'review', 'the', 'deserving', 'cases', 'already', 'identified', 'by', 'Prisons', 'authorities', 'and', 'issue', 'appropriate', 'revision', 'orders', 'in', 'an', 'effort', 'to', 'decongest', 'the', 'prisons', '.', 'Magistrate', 'Courts', 'will', 'also', 'review', 'bail', 'terms', 'for', 'those', 'in', 'remand', '.']","['Majaji', 'katika', 'vituo', 'vyote', 'kwa', 'wakati', 'huo', 'huo', 'watapitia', 'kesi', 'zinazostahili', 'ambazo', 'tayari', 'zimetambuliwa', 'na', 'mamlaka', 'ya', 'Magereza', 'na', 'kutoa', 'amri', 'zinazofaa', 'za', 'marekebisho', 'katika', 'juhudi', 'za', 'kupunguza', 'msongamano', 'wa', 'magereza', '.', 'Mahakama', 'za', 'Mahakimu', 'pia', 'zitapitia', 'masharti', 'ya', 'dhamana', 'kwa', 'wale', 'walio', 'mahabusu', '.']","['Jong', ""'"", 'ad', 'bura', 'e', 'stesen', 'duto', 'biro', 'nono', 'weche', 'mag', 'joma', 'owinjore', 'ma', 'jotelo', 'mag', 'jela', 'oseyudo', 'kendo', 'biro', 'chiwo', 'chike', 'mowinjore', 'mag', 'timo', 'nonro', 'e', 'temo', 'duoko', 'chien', 'pek', 'mag', 'joma', 'nie', 'jela', '.', 'Kot', 'mag', 'Magistrate', 'bende', 'biro', 'nono', 'weche', 'mag', 'bond', 'ne', 'jogo', 'ma', 'ne', 'nie', 'remand', '.']",42,45,52,[],['Magistrate'],False,True,40,43,48,1.075,1.2,1.1162790697674418,False
1560,Agriculture,The pilot projects of the Mitigation of Climate Change in Agriculture (MICCA) Programme of FAO in Kenya and the United Republic of Tanzania have integrated ...,Miradi ya majaribio ya Mpango wa Kupunguza Mabadiliko ya Tabianchi katika Kilimo (MICCA) wa FAO nchini Kenya na Jamhuri ya Muungano wa Tanzania imeunganisha ...,Riwruok mar FAO e piny Kenya kod riwruok mar piny Tanzania mar Amerka ma loso lokruok e kit yamo e weche mag pur (MICCA) oseriwore...,"['The', 'pilot', 'projects', 'of', 'the', 'Mitigation', 'of', 'Climate', 'Change', 'in', 'Agriculture', '(', 'MICCA', ')', 'Programme', 'of', 'FAO', 'in', 'Kenya', 'and', 'the', 'United', 'Republic', 'of', 'Tanzania', 'have', 'integrated', '...']","['Miradi', 'ya', 'majaribio', 'ya', 'Mpango', 'wa', 'Kupunguza', 'Mabadiliko', 'ya', 'Tabianchi', 'katika', 'Kilimo', '(', 'MICCA', ')', 'wa', 'FAO', 'nchini', 'Kenya', 'na', 'Jamhuri', 'ya', 'Muungano', 'wa', 'Tanzania', 'imeunganisha', '...']","['Riwruok', 'mar', 'FAO', 'e', 'piny', 'Kenya', 'kod', 'riwruok', 'mar', 'piny', 'Tanzania', 'mar', 'Amerka', 'ma', 'loso', 'lokruok', 'e', 'kit', 'yamo', 'e', 'weche', 'mag', 'pur', '(', 'MICCA', ')', 'oseriwore', '.', '.', '.']",28,27,30,"['Tanzania', 'Kenya', 'MICCA', 'FAO']","['Tanzania', 'Kenya', 'MICCA', 'FAO']",True,True,26,25,25,0.9615384615384616,0.9615384615384616,1.0,False
973,Health,Do not apply substances to the cord. Keep it dry and clean until it falls off naturally.,Usipake vitu kwenye kamba. Iweke kavu na safi hadi ianguke kiasili.,Kik iti gi gimoro amora e ng'ulo nanga. Ketgi kama otwo kendo gibed maler nyaka chop kama gipodho.,"['Do', 'not', 'apply', 'substances', 'to', 'the', 'cord', '.', 'Keep', 'it', 'dry', 'and', 'clean', 'until', 'it', 'falls', 'off', 'naturally', '.']","['Usipake', 'vitu', 'kwenye', 'kamba', '.', 'Iweke', 'kavu', 'na', 'safi', 'hadi', 'ianguke', 'kiasili', '.']","['Kik', 'iti', 'gi', 'gimoro', 'amora', 'e', 'ng', ""'"", 'ulo', 'nanga', '.', 'Ketgi', 'kama', 'otwo', 'kendo', 'gibed', 'maler', 'nyaka', 'chop', 'kama', 'gipodho', '.']",19,13,22,[],[],False,False,17,11,18,0.6470588235294118,1.0588235294117647,1.6363636363636365,False
1149,Health,"Public statement endorsing millet, sorghum and legumes for sustainability and dietary resilience.","Taarifa ya umma inayounga mkono mtama, mtama na kunde kwa ajili ya uendelevu na ustahimilivu wa lishe.","Wach ma ji duto ong'eyo ma jiwo ni mondo chiemo ma ji chamo obed ma siko kendo okethre, dwarore ni ji duto ocham millet, sorghum, kod alode.","['Public', 'statement', 'endorsing', 'millet', ',', 'sorghum', 'and', 'legumes', 'for', 'sustainability', 'and', 'dietary', 'resilience', '.']","['Taarifa', 'ya', 'umma', 'inayounga', 'mkono', 'mtama', ',', 'mtama', 'na', 'kunde', 'kwa', 'ajili', 'ya', 'uendelevu', 'na', 'ustahimilivu', 'wa', 'lishe', '.']","['Wach', 'ma', 'ji', 'duto', 'ong', ""'"", 'eyo', 'ma', 'jiwo', 'ni', 'mondo', 'chiemo', 'ma', 'ji', 'chamo', 'obed', 'ma', 'siko', 'kendo', 'okethre', ',', 'dwarore', 'ni', 'ji', 'duto', 'ocham', 'millet', ',', 'sorghum', ',', 'kod', 'alode', '.']",14,19,33,[],[],False,False,12,17,27,1.4166666666666667,2.25,1.588235294117647,False
58,Education,Anti-bullying week starts Monday – report via 0800721524 or school counselor!,Wiki ya kupambana na uonevu inaanza Jumatatu '¢'¬â€œ ripoti kupitia 0800721524 au mshauri wa shule!,Juma mar kedo gi timbe gero chakore Tich Ariyo. Riwri gi laktar mar skul e 0800721524!,"['Anti-bullying', 'week', 'starts', 'Monday', '–', 'report', 'via', '0800721524', 'or', 'school', 'counselor', '!']","['Wiki', 'ya', 'kupambana', 'na', 'uonevu', 'inaanza', 'Jumatatu', ""'¢'¬â€œ"", 'ripoti', 'kupitia', '0800721524', 'au', 'mshauri', 'wa', 'shule', '!']","['Juma', 'mar', 'kedo', 'gi', 'timbe', 'gero', 'chakore', 'Tich', 'Ariyo', '.', 'Riwri', 'gi', 'laktar', 'mar', 'skul', 'e', '0800721524', '!']",12,16,18,[],[],False,False,11,15,16,1.3636363636363635,1.4545454545454546,1.0666666666666667,False
3060,Governance,"Gazette Notice for Abakaile (Garissa County), Loiyangalani (Marsabit County), Ganda (Kilifi County) and Mutonguni (Kitui County) By-election to be held on 17th October, 2019","Notisi ya Gazeti la Abakaile (Kaunti ya Garissa), Loiyangalani (Kaunti ya Marsabit), Ganda (Kaunti ya Kilifi) na Uchaguzi Mdogo wa Mutonguni (Kaunti ya Kitui) utakaofanyika tarehe 17 Oktoba, 2019.",Oboke mar Oboke mar Yiero Maduong' mabiro timore tarik 17 dwe mar apar higa mar 2019,"['Gazette', 'Notice', 'for', 'Abakaile', '(', 'Garissa', 'County', ')', ',', 'Loiyangalani', '(', 'Marsabit', 'County', ')', ',', 'Ganda', '(', 'Kilifi', 'County', ')', 'and', 'Mutonguni', '(', 'Kitui', 'County', ')', 'By-election', 'to', 'be', 'held', 'on', '17th', 'October', ',', '2019']","['Notisi', 'ya', 'Gazeti', 'la', 'Abakaile', '(', 'Kaunti', 'ya', 'Garissa', ')', ',', 'Loiyangalani', '(', 'Kaunti', 'ya', 'Marsabit', ')', ',', 'Ganda', '(', 'Kaunti', 'ya', 'Kilifi', ')', 'na', 'Uchaguzi', 'Mdogo', 'wa', 'Mutonguni', '(', 'Kaunti', 'ya', 'Kitui', ')', 'utakaofanyika', 'tarehe', '17', 'Oktoba', ',', '2019', '.']","['Oboke', 'mar', 'Oboke', 'mar', 'Yiero', 'Maduong', ""'"", 'mabiro', 'timore', 'tarik', '17', 'dwe', 'mar', 'apar', 'higa', 'mar', '2019']",35,41,17,"['Loiyangalani', 'Garissa', 'Abakaile', 'Kilifi', 'Ganda', 'Marsabit', 'Mutonguni', 'Kitui']",[],True,False,24,29,16,1.2083333333333333,0.6666666666666666,0.5517241379310345,False
555,Education,Report exam malpractice to KNEC hotline 0800721490 during national exams.,Ripoti makosa ya mtihani kwa simu ya dharura ya KNEC 0800721490 wakati wa mitihani ya kitaifa.,Lando ketho mag penj ne KNEC hotline 0800721490 e kinde penj mag piny.,"['Report', 'exam', 'malpractice', 'to', 'KNEC', 'hotline', '0800721490', 'during', 'national', 'exams', '.']","['Ripoti', 'makosa', 'ya', 'mtihani', 'kwa', 'simu', 'ya', 'dharura', 'ya', 'KNEC', '0800721490', 'wakati', 'wa', 'mitihani', 'ya', 'kitaifa', '.']","['Lando', 'ketho', 'mag', 'penj', 'ne', 'KNEC', 'hotline', '0800721490', 'e', 'kinde', 'penj', 'mag', 'piny', '.']",11,17,14,['KNEC'],['KNEC'],True,True,10,16,13,1.6,1.3,0.8125,False
2486,Governance,"We encourage members of the public to support the fight by providing relevant information, NPS added.","Tunawahimiza wananchi kuunga mkono mapambano hayo kwa kutoa taarifa muhimu, NPS iliongeza.","Wajiyo oganda duto mondo oriw lwedo lwenyno kuom chiwo weche madwarore,"" NPs nomedo waccho.","['We', 'encourage', 'members', 'of', 'the', 'public', 'to', 'support', 'the', 'fight', 'by', 'providing', 'relevant', 'information', ',', 'NPS', 'added', '.']","['Tunawahimiza', 'wananchi', 'kuunga', 'mkono', 'mapambano', 'hayo', 'kwa', 'kutoa', 'taarifa', 'muhimu', ',', 'NPS', 'iliongeza', '.']","['Wajiyo', 'oganda', 'duto', 'mondo', 'oriw', 'lwedo', 'lwenyno', 'kuom', 'chiwo', 'weche', 'madwarore', ',', '""', 'NPs', 'nomedo', 'waccho', '.']",18,14,17,['NPS'],[],True,False,16,12,14,0.75,0.875,1.1666666666666667,False
1128,Health,Ministry inviting community service organizations via SUNCSA to plan public nutrition messaging and sanitation strategy (Epuka Uchafu).,Wizara inaalika mashirika ya huduma kwa jamii kupitia SUNCSA kupanga mkakati wa ujumbe wa lishe kwa umma na usafi wa mazingira (Epuka Uchafu).,Migawo mar gwelo riwruoge matiyo ne oganda kokalo kuom SUNCSA mondo gichan chenro mar chiwo weche mag chiemo ne oganda kod yore mag rito ler (Epuka Uchafu).,"['Ministry', 'inviting', 'community', 'service', 'organizations', 'via', 'SUNCSA', 'to', 'plan', 'public', 'nutrition', 'messaging', 'and', 'sanitation', 'strategy', '(', 'Epuka', 'Uchafu', ')', '.']","['Wizara', 'inaalika', 'mashirika', 'ya', 'huduma', 'kwa', 'jamii', 'kupitia', 'SUNCSA', 'kupanga', 'mkakati', 'wa', 'ujumbe', 'wa', 'lishe', 'kwa', 'umma', 'na', 'usafi', 'wa', 'mazingira', '(', 'Epuka', 'Uchafu', ')', '.']","['Migawo', 'mar', 'gwelo', 'riwruoge', 'matiyo', 'ne', 'oganda', 'kokalo', 'kuom', 'SUNCSA', 'mondo', 'gichan', 'chenro', 'mar', 'chiwo', 'weche', 'mag', 'chiemo', 'ne', 'oganda', 'kod', 'yore', 'mag', 'rito', 'ler', '(', 'Epuka', 'Uchafu', ')', '.']",20,26,30,"['Epuka', 'SUNCSA', 'Uchafu']","['Epuka', 'SUNCSA', 'Uchafu']",True,True,17,23,27,1.3529411764705883,1.588235294117647,1.173913043478261,False
1399,Agriculture,Government advisory on pest monitoring to control fall armyworm.,Ushauri wa serikali kuhusu ufuatiliaji wa wadudu ili kudhibiti viwavi jeshi vya kuanguka.,Migao mar Ngado rieko ne sirkal kuom geng'o kute mag nyang'inja.,"['Government', 'advisory', 'on', 'pest', 'monitoring', 'to', 'control', 'fall', 'armyworm', '.']","['Ushauri', 'wa', 'serikali', 'kuhusu', 'ufuatiliaji', 'wa', 'wadudu', 'ili', 'kudhibiti', 'viwavi', 'jeshi', 'vya', 'kuanguka', '.']","['Migao', 'mar', 'Ngado', 'rieko', 'ne', 'sirkal', 'kuom', 'geng', ""'"", 'o', 'kute', 'mag', 'nyang', ""'"", 'inja', '.']",10,14,16,[],[],False,False,9,13,11,1.4444444444444444,1.2222222222222223,0.8461538461538461,False
2756,Governance,The Baringo Ecosystem: Residents take up conservation agenda Residents urged to guard against exploitation,Mfumo Ikolojia wa Baringo: Wakazi waanza ajenda ya uhifadhi Wakazi wahimizwa kujilinda dhidi ya unyonyaji,Alwora mar Baringo: Jo modak e alworano ne ojiw mondo otang' kik ti kodgi marach.,"['The', 'Baringo', 'Ecosystem', ':', 'Residents', 'take', 'up', 'conservation', 'agenda', 'Residents', 'urged', 'to', 'guard', 'against', 'exploitation']","['Mfumo', 'Ikolojia', 'wa', 'Baringo', ':', 'Wakazi', 'waanza', 'ajenda', 'ya', 'uhifadhi', 'Wakazi', 'wahimizwa', 'kujilinda', 'dhidi', 'ya', 'unyonyaji']","['Alwora', 'mar', 'Baringo', ':', 'Jo', 'modak', 'e', 'alworano', 'ne', 'ojiw', 'mondo', 'otang', ""'"", 'kik', 'ti', 'kodgi', 'marach', '.']",15,16,18,['Baringo'],['Baringo'],True,True,14,15,15,1.0714285714285714,1.0714285714285714,1.0,False
2260,Security & Safety,Outline of four steps to enhance digital safety and strengthen national security online.,Muhtasari wa hatua nne za kuimarisha usalama wa kidijitali na kuimarisha usalama wa taifa mtandaoni.,Weche ang'wen ma biro konyo e medo ritruok e yore mag digital kod ritruok mar piny mangima e Intanet.,"['Outline', 'of', 'four', 'steps', 'to', 'enhance', 'digital', 'safety', 'and', 'strengthen', 'national', 'security', 'online', '.']","['Muhtasari', 'wa', 'hatua', 'nne', 'za', 'kuimarisha', 'usalama', 'wa', 'kidijitali', 'na', 'kuimarisha', 'usalama', 'wa', 'taifa', 'mtandaoni', '.']","['Weche', 'ang', ""'"", 'wen', 'ma', 'biro', 'konyo', 'e', 'medo', 'ritruok', 'e', 'yore', 'mag', 'digital', 'kod', 'ritruok', 'mar', 'piny', 'mangima', 'e', 'Intanet', '.']",14,16,22,[],[],False,False,13,15,19,1.1538461538461537,1.4615384615384615,1.2666666666666666,False
147,Education,Develop VR lessons 2021.,Tengeneza masomo ya VR 2021.,Loso somo mag VR 2021.,"['Develop', 'VR', 'lessons', '2021', '.']","['Tengeneza', 'masomo', 'ya', 'VR', '2021', '.']","['Loso', 'somo', 'mag', 'VR', '2021', '.']",5,6,6,['VR'],['VR'],True,True,4,5,5,1.25,1.25,1.0,False
5069,Governance,Understanding public participation in law-making makes it easier to report unfair resource allocation when you see it.,Kuelewa ushiriki wa umma katika utungaji sheria hurahisisha kuripoti ugawaji usio wa haki wa rasilimali unapoiona.,Ng'eyo kaka oganda donjo e loso chike miyo bedo mayot mondo ior ripot mar keto mwandu e yo ma ok owinjore ka ineno.,"['Understanding', 'public', 'participation', 'in', 'law-making', 'makes', 'it', 'easier', 'to', 'report', 'unfair', 'resource', 'allocation', 'when', 'you', 'see', 'it', '.']","['Kuelewa', 'ushiriki', 'wa', 'umma', 'katika', 'utungaji', 'sheria', 'hurahisisha', 'kuripoti', 'ugawaji', 'usio', 'wa', 'haki', 'wa', 'rasilimali', 'unapoiona', '.']","['Ng', ""'"", 'eyo', 'kaka', 'oganda', 'donjo', 'e', 'loso', 'chike', 'miyo', 'bedo', 'mayot', 'mondo', 'ior', 'ripot', 'mar', 'keto', 'mwandu', 'e', 'yo', 'ma', 'ok', 'owinjore', 'ka', 'ineno', '.']",18,17,26,[],[],False,False,17,16,23,0.9411764705882353,1.3529411764705883,1.4375,False
4601,Security & Safety,"During severe weather events, always keep emergency contacts on hand in case of strong winds.","Wakati wa matukio makali ya hali ya hewa, weka nambari za dharura karibu endapo kutakuwa na upepo mkali.","E kinde ma piny bedo matek ahinya, kinde duto bed gi jogo ma inyalo tudruokgo mapiyo ka yamo matek owuok.","['During', 'severe', 'weather', 'events', ',', 'always', 'keep', 'emergency', 'contacts', 'on', 'hand', 'in', 'case', 'of', 'strong', 'winds', '.']","['Wakati', 'wa', 'matukio', 'makali', 'ya', 'hali', 'ya', 'hewa', ',', 'weka', 'nambari', 'za', 'dharura', 'karibu', 'endapo', 'kutakuwa', 'na', 'upepo', 'mkali', '.']","['E', 'kinde', 'ma', 'piny', 'bedo', 'matek', 'ahinya', ',', 'kinde', 'duto', 'bed', 'gi', 'jogo', 'ma', 'inyalo', 'tudruokgo', 'mapiyo', 'ka', 'yamo', 'matek', 'owuok', '.']",17,20,22,[],[],False,False,15,18,20,1.2,1.3333333333333333,1.1111111111111112,False
2869,Governance,Assistant County Commissioner Phebians Olungah sheds light on the Government's Promises on Education. He urges Kenyans to be realistic about their expectations.,Kamishna Msaidizi wa Kaunti Phebians Olungah aangazia Ahadi za Serikali kuhusu Elimu. Anawasihi Wakenya kuwa na mtazamo wa kweli kuhusu matarajio yao.,Jakony Komisona mar kaunti Phebians Olungah keto ler e singo mar sirkal e wi somo. Ojiwo Jo-Kenya mondo obed gadier gi gik ma gigeno.,"['Assistant', 'County', 'Commissioner', 'Phebians', 'Olungah', 'sheds', 'light', 'on', 'the', 'Government', ""'s"", 'Promises', 'on', 'Education', '.', 'He', 'urges', 'Kenyans', 'to', 'be', 'realistic', 'about', 'their', 'expectations', '.']","['Kamishna', 'Msaidizi', 'wa', 'Kaunti', 'Phebians', 'Olungah', 'aangazia', 'Ahadi', 'za', 'Serikali', 'kuhusu', 'Elimu', '.', 'Anawasihi', 'Wakenya', 'kuwa', 'na', 'mtazamo', 'wa', 'kweli', 'kuhusu', 'matarajio', 'yao', '.']","['Jakony', 'Komisona', 'mar', 'kaunti', 'Phebians', 'Olungah', 'keto', 'ler', 'e', 'singo', 'mar', 'sirkal', 'e', 'wi', 'somo', '.', 'Ojiwo', 'Jo', '-', 'Kenya', 'mondo', 'obed', 'gadier', 'gi', 'gik', 'ma', 'gigeno', '.']",25,24,28,"['Olungah', 'Phebians']","['Olungah', 'Phebians']",True,True,22,22,24,1.0,1.0909090909090908,1.0909090909090908,False
3377,Agriculture,Protect your bananas from fungal blight by mulching early.,Linda ndizi yako dhidi ya ugonjwa wa fangasi kwa kufunika udongo mapema.,Riek ng'injo mari mondo kik oyud tuoche mag fungi kuom ketogi e lum mapiyo.,"['Protect', 'your', 'bananas', 'from', 'fungal', 'blight', 'by', 'mulching', 'early', '.']","['Linda', 'ndizi', 'yako', 'dhidi', 'ya', 'ugonjwa', 'wa', 'fangasi', 'kwa', 'kufunika', 'udongo', 'mapema', '.']","['Riek', 'ng', ""'"", 'injo', 'mari', 'mondo', 'kik', 'oyud', 'tuoche', 'mag', 'fungi', 'kuom', 'ketogi', 'e', 'lum', 'mapiyo', '.']",10,13,17,[],[],False,False,9,12,14,1.3333333333333333,1.5555555555555556,1.1666666666666667,False
2525,Governance,"Murkomen said the government also launched a toll-free hotline to enable the public to report abductions anonymously, ensuring confidentiality and encouraging information sharing.","Murkomen alisema serikali pia ilizindua simu ya dharura ya bure ili kuwawezesha umma kuripoti utekaji nyara bila kujulikana, kuhakikisha usiri na kuhimiza ushiriki wa taarifa.","Murkomen nowacho ni sirkal bende ne ochako chenro mar ywayo tol ma onge chudo mondo omi ji thuolo mar chiwo ripot e wi meko maok ong'ere, rito weche maling'ling' kendo jiwo ji mondo ochiw ler mar wach.","['Murkomen', 'said', 'the', 'government', 'also', 'launched', 'a', 'toll-free', 'hotline', 'to', 'enable', 'the', 'public', 'to', 'report', 'abductions', 'anonymously', ',', 'ensuring', 'confidentiality', 'and', 'encouraging', 'information', 'sharing', '.']","['Murkomen', 'alisema', 'serikali', 'pia', 'ilizindua', 'simu', 'ya', 'dharura', 'ya', 'bure', 'ili', 'kuwawezesha', 'umma', 'kuripoti', 'utekaji', 'nyara', 'bila', 'kujulikana', ',', 'kuhakikisha', 'usiri', 'na', 'kuhimiza', 'ushiriki', 'wa', 'taarifa', '.']","['Murkomen', 'nowacho', 'ni', 'sirkal', 'bende', 'ne', 'ochako', 'chenro', 'mar', 'ywayo', 'tol', 'ma', 'onge', 'chudo', 'mondo', 'omi', 'ji', 'thuolo', 'mar', 'chiwo', 'ripot', 'e', 'wi', 'meko', 'maok', 'ong', ""'"", 'ere', ',', 'rito', 'weche', 'maling', ""'"", 'ling', ""'"", 'kendo', 'jiwo', 'ji', 'mondo', 'ochiw', 'ler', 'mar', 'wach', '.']",25,27,44,['Murkomen'],['Murkomen'],True,True,23,25,37,1.0869565217391304,1.608695652173913,1.48,False
771,Health,"Covid-19 variant from India detected in Kenya, MoH says the case was reported in Kisumu.","Wizara ya Afya inasema kisa hicho kiliripotiwa Kisumu, aina ya Covid-19 kutoka India ikigunduliwa nchini Kenya.","Kit tuo mar Covid-19 moa India ne ofweny e Kenya, Migawo mar Thieth wacho ni ne oyud kit tuoni Kisumu.","['Covid-19', 'variant', 'from', 'India', 'detected', 'in', 'Kenya', ',', 'MoH', 'says', 'the', 'case', 'was', 'reported', 'in', 'Kisumu', '.']","['Wizara', 'ya', 'Afya', 'inasema', 'kisa', 'hicho', 'kiliripotiwa', 'Kisumu', ',', 'aina', 'ya', 'Covid-19', 'kutoka', 'India', 'ikigunduliwa', 'nchini', 'Kenya', '.']","['Kit', 'tuo', 'mar', 'Covid', '-', '19', 'moa', 'India', 'ne', 'ofweny', 'e', 'Kenya', ',', 'Migawo', 'mar', 'Thieth', 'wacho', 'ni', 'ne', 'oyud', 'kit', 'tuoni', 'Kisumu', '.']",17,18,24,"['India', 'Kisumu', 'Kenya', 'Covid-19']","['India', 'Kisumu', 'Kenya', 'Covid-19']",True,True,15,16,20,1.0666666666666667,1.3333333333333333,1.25,False
